52710	
	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05
	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05
	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05
	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05
	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05
	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05
	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05
	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05
	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05
	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05
	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05
	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05
	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05
	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05
	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05
	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05
	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05
	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05
	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05
	3.342631595844477e-05	1.671315797922238e-05	3.342631595844477e-05	1.671315797922238e-05	3.342535012720759e-05
	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05
	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05
	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05
	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05
	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05
	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05
	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05
	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05
	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05
	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05
	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05
	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05
	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05
	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05
	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05
	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05
	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05
	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05
	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05	8.552161678744476e-05	6.783054536255596e-05
	8.552161678744476e-05	6.783054536255596e-05	8.552161678742681e-05	6.782957953130081e-05	8.551866069880657e-05
	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824
	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313
	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824
	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313
	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824
	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313
	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824
	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313
	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824
	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313
	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824
	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313
	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824
	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313
	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824
	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313
	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824
	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313
	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824	0.0001406650964944313	0.0001219388923533824
	0.0001406650964944313	0.0001219388923533645	0.0001406650964943147	0.0001219369020958827	0.0001406600292737725
	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724
	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645
	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724
	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645
	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724
	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645
	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724
	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645
	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724
	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645
	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724
	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645
	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724
	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645
	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724
	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645
	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724
	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645
	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724	0.0001990351088718645	0.0001792132047536724
	0.0001990351088718645	0.0001792132047535736	0.0001990351088714629	0.0001792101277900936	0.0001990278020275353
	0.0002398387282331116	0.0002608204434761666	0.0002398387282331116	0.0002608204434761666	0.0002398387282331116
