-0.0864167 0 0 0.404157
-0.0846883 0 2.28931 0.544275
-0.08296 0 1.66403 0.511191
-0.0812317 0 2.20838 0.491097
-0.0795033 0 2.38326 0.505304
-0.077775 0 2.56089 0.510175
-0.0760467 0 2.66737 0.514955
-0.0743183 0 2.79391 0.512379
-0.07259 0 2.83846 0.506144
-0.0708617 0 2.96802 0.493179
-0.0691333 0 3.10371 0.484079
-0.067405 0 3.29721 0.475601
-0.0656767 0 3.47931 0.470137
-0.0639483 0 3.70099 0.46437
-0.06222 0 3.91281 0.459243
-0.0604917 0 4.15978 0.453182
-0.0587633 0 4.41573 0.447702
-0.057035 0 4.70508 0.447621
-0.0553067 0 4.96639 0.442035
-0.0535783 0 5.28848 0.433185
-0.05185 0 5.61154 0.43643
-0.0501217 0 5.93656 0.432107
-0.0483933 0 6.2845 0.42728
-0.046665 0 6.64142 0.42268
-0.0449367 0 7.01673 0.417925
-0.0432083 0 7.40598 0.413425
-0.04148 0 7.81774 0.405354
-0.0397517 0 8.24966 0.400427
-0.0380233 0 8.69865 0.395836
-0.036295 0 9.1609 0.389866
-0.0345667 0 9.65145 0.383867
-0.0328383 0 10.1744 0.38229
-0.03111 0 10.6848 0.377495
-0.0293817 0 11.2689 0.371559
-0.0276533 0 11.8922 0.368073
-0.025925 0 12.456 0.365799
-0.0241967 0 13.0714 0.358281
-0.0224683 0 13.7043 0.353409
-0.02074 0 14.3691 0.347948
-0.0190117 0 15.0501 0.33748
-0.0172833 0 15.7869 0.335059
-0.015555 0 16.4987 0.322535
-0.0138267 0 17.3178 0.313465
-0.0120983 0 18.0957 0.3063
-0.01037 0 19.0066 0.298666
-0.00864167 0 19.835 0.287368
-0.00691333 0 20.8122 0.277841
-0.005185 0 21.7149 0.265504
-0.00345667 0 22.7855 0.252948
-0.00172833 0 23.8061 0.248222
0 0 25.0044 0.224971
0.00211806 2.27715e-05 26.365 0.207398
0.00423611 9.11178e-05 27.7012 0.210762
0.00635417 0.000205134 28.625 0.218744
0.00847222 0.000364979 29.5762 0.228657
0.0105903 0.000570877 30.2212 0.226742
0.0127083 0.00082312 30.9974 0.230499
0.0148264 0.00112207 31.4886 0.233102
0.0169444 0.00146815 32.1939 0.236457
0.0190625 0.00186188 32.674 0.222689
0.0211806 0.00230383 33.6364 0.224962
0.0232986 0.00279468 34.3867 0.179717
0.0254167 0.00333518 36.5313 0.0982826
0.027418 0.00466192 35.0371 0.421586
0.0294193 0.00595866 28.8682 0.663282
0.0314206 0.007226 24.5314 0.770218
0.0334219 0.00846452 18.592 0.830687
