-0.0864167 0 0 0.38425
-0.0846883 0 3.02578 0.566251
-0.08296 0 2.11823 0.572522
-0.0812317 0 2.70247 0.537495
-0.0795033 0 2.8797 0.548167
-0.077775 0 3.07134 0.549661
-0.0760467 0 3.16084 0.547353
-0.0743183 0 3.26529 0.539338
-0.07259 0 3.31995 0.528436
-0.0708617 0 3.44233 0.514621
-0.0691333 0 3.57004 0.503461
-0.067405 0 3.7473 0.493422
-0.0656767 0 3.92213 0.485562
-0.0639483 0 4.13367 0.477992
-0.06222 0 4.34528 0.471493
-0.0604917 0 4.58742 0.464968
-0.0587633 0 4.83903 0.459311
-0.057035 0 5.11663 0.455375
-0.0553067 0 5.3941 0.450416
-0.0535783 0 5.70392 0.444687
-0.05185 0 6.02232 0.442837
-0.0501217 0 6.35311 0.438868
-0.0483933 0 6.70367 0.435217
-0.046665 0 7.06402 0.431552
-0.0449367 0 7.44522 0.427912
-0.0432083 0 7.83811 0.42447
-0.04148 0 8.25475 0.420174
-0.0397517 0 8.68274 0.416595
-0.0380233 0 9.13562 0.413209
-0.036295 0 9.59617 0.409332
-0.0345667 0 10.0877 0.405163
-0.0328383 0 10.5952 0.403027
-0.03111 0 11.1166 0.398975
-0.0293817 0 11.6829 0.394685
-0.0276533 0 12.2961 0.392546
-0.025925 0 12.8624 0.390155
-0.0241967 0 13.4934 0.38528
-0.0224683 0 14.1109 0.380464
-0.02074 0 14.7947 0.375635
-0.0190117 0 15.4638 0.369632
-0.0172833 0 16.2084 0.36602
-0.015555 0 16.917 0.358159
-0.0138267 0 17.7329 0.351817
-0.0120983 0 18.4934 0.344165
-0.01037 0 19.3956 0.336913
-0.00864167 0 20.2036 0.326138
-0.00691333 0 21.1777 0.315354
-0.005185 0 22.0543 0.301406
-0.00345667 0 23.1329 0.289104
-0.00172833 0 24.1162 0.276032
0 0 25.3589 0.255617
0.00211806 2.27715e-05 26.679 0.238085
0.00423611 9.11178e-05 28.0249 0.24023
0.00635417 0.000205134 28.8966 0.244939
0.00847222 0.000364979 29.8814 0.252115
0.0105903 0.000570877 30.4749 0.251893
0.0127083 0.00082312 31.2933 0.257429
0.0148264 0.00112207 31.7147 0.2551
0.0169444 0.00146815 32.4881 0.260118
0.0190625 0.00186188 32.8518 0.241228
0.0211806 0.00230383 33.8968 0.246539
0.0232986 0.00279468 34.464 0.200104
0.0254167 0.00333518 36.6916 0.0940361
0.027418 0.00466192 35.3833 0.416851
0.0294193 0.00595866 29.2463 0.695595
0.0314206 0.007226 24.9465 0.796178
0.0334219 0.00846452 19.0181 0.859915
0.0354232 0.00967475 14.4064 0.887169
0.0374245 0.0108572 8.62214 0.929878
0.0394259 0.0120124 3.83443 0.958637
0.0414272 0.0131409 -1.93309 0.997766
0.0434285 0.014243 -6.89454 1.02359
0.0454298 0.0153192 -12.6197 1.05423
0.0474311 0.0163699 -17.6702 1.07203
0.0494324 0.0173955 -23.2913 1.09738
0.0514337 0.0183964 -28.3542 1.11617
0.053435 0.0193729 -33.8687 1.13853
0.0554364 0.0203254 -38.8996 1.15556
0.0574377 0.0212543 -44.2903 1.17428
0.059439 0.0221598 -49.236 1.18823
0.0614403 0.0230422 -54.4736 1.20509
0.0634416 0.0239018 -59.311 1.21769
0.0654429 0.024739 -64.3711 1.23144
0.0674442 0.0255539 -69.103 1.24092
0.0694455 0.0263469 -73.9608 1.25045
0.0714469 0.0271182 -78.5128 1.25778
0.0734482 0.0278679 -83.175 1.26596
0.0754495 0.0285964 -87.5636 1.27028
0.0774508 0.0293038 -92.0063 1.27511
0.0794521 0.0299905 -96.2043 1.27745
0.0814534 0.0306564 -100.425 1.28023
0.0834547 0.0313019 -104.413 1.27983
0.085456 0.0319272 -108.393 1.28259
0.0874573 0.0325323 -112.171 1.28163
0.0894587 0.0331175 -115.908 1.28307
0.09146 0.0336829 -119.48 1.27967
0.0934613 0.0342287 -122.961 1.28044
0.0954626 0.0347551 -126.33 1.28023
0.0974639 0.0352621 -129.607 1.25464
0.0994652 0.0357499 -132.587 1.25587
0.101467 0.0362186 -135.584 1.26276
0.103468 0.0366683 -138.417 1.25896
0.105469 0.0370992 -141.207 1.2521
0.10747 0.0375114 -143.776 1.24541
0.109472 0.037905 -146.302 1.23872
0.111473 0.03828 -148.616 1.23308
0.113474 0.0386366 -150.884 1.22585
0.115476 0.0389748 -152.963 1.21621
0.117477 0.0392948 -154.947 1.20666
0.119478 0.0395965 -156.791 1.19656
0.12148 0.0398802 -158.538 1.18564
0.123481 0.0401458 -160.153 1.17093
0.125482 0.0403934 -161.641 1.15624
0.127484 0.0406231 -163.001 1.13972
0.129485 0.0408349 -164.223 1.12285
0.131486 0.0410289 -165.313 1.10585
0.133488 0.0412051 -166.272 1.08841
0.135489 0.0413635 -167.097 1.07123
0.13749 0.0415043 -167.809 1.05269
0.139491 0.0416274 -168.372 1.03452
0.141493 0.0417329 -168.822 1.01545
0.143494 0.0418207 -169.127 0.996449
0.145495 0.041891 -169.336 0.974483
0.147497 0.0419436 -169.365 0.955547
0.149498 0.0419788 -169.296 0.936059
0.151499 0.0419963 -169.084 0.9171
0.153501 0.0419963 -168.752 0.897412
0.155502 0.0419788 -168.292 0.878056
0.157503 0.0419436 -167.689 0.859635
0.159505 0.041891 -166.978 0.842168
0.161506 0.0418207 -166.113 0.824372
0.163507 0.0417329 -165.158 0.807526
0.165509 0.0416274 -164.094 0.788625
0.16751 0.0415043 -162.896 0.768969
0.169511 0.0413635 -161.574 0.75253
0.171512 0.0412051 -160.148 0.735076
0.173514 0.0410289 -158.58 0.718108
0.175515 0.0408349 -156.894 0.703564
0.177516 0.0406231 -155.074 0.688046
0.179518 0.0403934 -153.087 0.677027
0.181519 0.0401458 -150.98 0.665023
0.18352 0.0398802 -148.712 0.654963
0.185522 0.0395965 -146.293 0.644984
0.187523 0.0392948 -143.683 0.640309
0.189524 0.0389748 -140.905 0.637805
0.191526 0.0386366 -138.019 0.639073
0.193527 0.03828 -134.968 0.639733
0.195528 0.037905 -131.828 0.638823
0.19753 0.0375114 -128.486 0.639756
0.199531 0.0370992 -125.009 0.643208
0.201532 0.0366683 -121.415 0.655114
0.203533 0.0362186 -117.803 0.658571
0.205535 0.0357499 -114.009 0.65834
0.207536 0.0352621 -110.176 0.652815
0.209537 0.0347551 -106.096 0.646054
0.211539 0.0342287 -102.128 0.691318
0.21354 0.0336829 -98.1917 0.668094
0.215541 0.0331175 -94.0686 0.636673
0.217543 0.0325323 -89.9124 0.612136
0.219544 0.0319272 -85.6263 0.578047
0.221545 0.0313019 -81.3728 0.547291
0.223547 0.0306564 -77.1256 0.513594
0.225548 0.0299905 -72.9458 0.47836
0.227549 0.0293038 -68.8563 0.444563
0.229551 0.0285964 -64.8747 0.406806
0.231552 0.0278679 -60.9337 0.366
0.233553 0.0271182 -57.0089 0.310757
0.235554 0.0263469 -53.1856 0.264576
0.237556 0.0255539 -49.6529 0.23445
0.239557 0.024739 -46.4054 0.227776
0.241558 0.0239018 -43.3859 0.192398
0.24356 0.0230422 -40.4554 0.179245
0.245561 0.0221598 -37.9748 0.172896
0.247562 0.0212543 -35.7638 0.159203
0.249564 0.0203254 -33.8809 0.139196
0.251565 0.0193729 -32.2314 0.110981
0.253566 0.0183964 -30.7858 0.080231
0.255568 0.0173955 -29.4925 0.046321
0.257569 0.0163699 -28.4615 0.0063252
0.25957 0.0153192 -27.6394 -0.01851
