-0.0864167 0 0 0.36999
-0.0846883 0 3.45019 0.582664
-0.08296 0 2.37443 0.60329
-0.0812317 0 2.98947 0.558372
-0.0795033 0 3.19015 0.567697
-0.077775 0 3.40526 0.570386
-0.0760467 0 3.49789 0.565656
-0.0743183 0 3.59849 0.555516
-0.07259 0 3.67229 0.542954
-0.0708617 0 3.79302 0.529551
-0.0691333 0 3.91635 0.517729
-0.067405 0 4.07852 0.506684
-0.0656767 0 4.2458 0.497024
-0.0639483 0 4.44501 0.487923
-0.06222 0 4.65253 0.479961
-0.0604917 0 4.88671 0.472464
-0.0587633 0 5.13205 0.465968
-0.057035 0 5.39944 0.459831
-0.0553067 0 5.68068 0.454524
-0.0535783 0 5.97988 0.449391
-0.05185 0 6.29584 0.445077
-0.0501217 0 6.62534 0.440962
-0.0483933 0 6.97537 0.437537
-0.046665 0 7.33575 0.434065
-0.0449367 0 7.72098 0.431094
-0.0432083 0 8.11326 0.428048
-0.04148 0 8.53465 0.425501
-0.0397517 0 8.95893 0.422533
-0.0380233 0 9.41814 0.420025
-0.036295 0 9.87525 0.417024
-0.0345667 0 10.3732 0.414317
-0.0328383 0 10.867 0.411054
-0.03111 0 11.4114 0.408538
-0.0293817 0 11.945 0.405279
-0.0276533 0 12.5402 0.402404
-0.025925 0 13.1194 0.399327
-0.0241967 0 13.7658 0.396974
-0.0224683 0 14.3778 0.392924
-0.02074 0 15.0763 0.389672
-0.0190117 0 15.734 0.3859
-0.0172833 0 16.4898 0.382485
-0.015555 0 17.1886 0.37687
-0.0138267 0 18.0086 0.371862
-0.0120983 0 18.7572 0.364388
-0.01037 0 19.6516 0.357567
-0.00864167 0 20.4463 0.346529
-0.00691333 0 21.4233 0.33559
-0.005185 0 22.2811 0.320457
-0.00345667 0 23.3784 0.308925
-0.00172833 0 24.3373 0.292162
0 0 25.6183 0.273604
0.00211806 2.27715e-05 26.9095 0.2556
0.00423611 9.11178e-05 28.2778 0.257027
0.00635417 0.000205134 29.1106 0.25983
0.00847222 0.000364979 30.1302 0.266395
0.0105903 0.000570877 30.6719 0.266513
0.0127083 0.00082312 31.5372 0.273801
0.0148264 0.00112207 31.8874 0.267848
0.0169444 0.00146815 32.7286 0.27505
0.0190625 0.00186188 32.9735 0.250968
0.0211806 0.00230383 34.0934 0.258526
0.0232986 0.00279468 34.4855 0.206309
0.0254167 0.00333518 36.8819 0.0857323
0.027418 0.00466192 35.6771 0.412385
0.0294193 0.00595866 29.4725 0.707191
0.0314206 0.007226 25.2409 0.803079
0.0334219 0.00846452 19.2868 0.870316
0.0354232 0.00967475 14.702 0.893164
0.0374245 0.0108572 8.86201 0.926665
0.0394259 0.0120124 4.08733 0.950774
0.0414272 0.0131409 -1.69786 0.983013
0.0434285 0.014243 -6.63432 1.00312
0.0454298 0.0153192 -12.3498 1.03066
0.0474311 0.0163699 -17.3706 1.04976
0.0494324 0.0173955 -23.0036 1.07474
0.0514337 0.0183964 -28.0465 1.09306
0.053435 0.0193729 -33.5792 1.11504
0.0554364 0.0203254 -38.5911 1.13049
0.0574377 0.0212543 -43.9872 1.14923
0.059439 0.0221598 -48.9348 1.16233
0.0614403 0.0230422 -54.1784 1.17765
0.0634416 0.0239018 -59.0311 1.18821
0.0654429 0.024739 -64.1014 1.20023
0.0674442 0.0255539 -68.8183 1.20791
0.0694455 0.0263469 -73.6901 1.21698
0.0714469 0.0271182 -78.2488 1.22228
0.0734482 0.0278679 -82.9076 1.22923
0.0754495 0.0285964 -87.2876 1.23318
0.0774508 0.0293038 -91.7309 1.23812
0.0794521 0.0299905 -95.9232 1.24042
0.0814534 0.0306564 -100.144 1.24384
0.0834547 0.0313019 -104.14 1.2442
0.085456 0.0319272 -108.128 1.24647
0.0874573 0.0325323 -111.918 1.24589
0.0894587 0.0331175 -115.665 1.24833
0.09146 0.0336829 -119.243 1.24572
0.0934613 0.0342287 -122.715 1.24836
0.0954626 0.0347551 -126.089 1.24958
0.0974639 0.0352621 -129.351 1.22371
0.0994652 0.0357499 -132.316 1.22804
0.101467 0.0362186 -135.313 1.23727
0.103468 0.0366683 -138.113 1.23769
0.105469 0.0370992 -140.879 1.23751
0.10747 0.0375114 -143.451 1.23534
0.109472 0.037905 -145.967 1.23265
0.111473 0.03828 -148.298 1.22848
0.113474 0.0386366 -150.558 1.22384
0.115476 0.0389748 -152.643 1.21783
0.117477 0.0392948 -154.646 1.21128
0.119478 0.0395965 -156.48 1.20347
0.12148 0.0398802 -158.224 1.19502
0.123481 0.0401458 -159.807 1.18518
0.125482 0.0403934 -161.291 1.17472
0.127484 0.0406231 -162.617 1.16312
0.129485 0.0408349 -163.839 1.15094
0.131486 0.0410289 -164.908 1.13775
0.133488 0.0412051 -165.868 1.12418
0.135489 0.0413635 -166.679 1.1098
0.13749 0.0415043 -167.38 1.09471
0.139491 0.0416274 -167.936 1.07867
0.141493 0.0417329 -168.376 1.06202
0.143494 0.0418207 -168.674 1.0446
0.145495 0.041891 -168.854 1.02689
0.147497 0.0419436 -168.891 1.00907
0.149498 0.0419788 -168.813 0.991183
0.151499 0.0419963 -168.607 0.971998
0.153501 0.0419963 -168.269 0.952781
0.155502 0.0419788 -167.783 0.934245
0.157503 0.0419436 -167.161 0.917133
0.159505 0.041891 -166.398 0.901273
0.161506 0.0418207 -165.516 0.885607
0.163507 0.0417329 -164.504 0.86995
0.165509 0.0416274 -163.38 0.853801
0.16751 0.0415043 -162.138 0.836619
0.169511 0.0413635 -160.781 0.819099
0.171512 0.0412051 -159.314 0.800939
0.173514 0.0410289 -157.723 0.781786
0.175515 0.0408349 -156.006 0.762035
0.177516 0.0406231 -154.152 0.742289
0.179518 0.0403934 -152.165 0.722922
0.181519 0.0401458 -150.043 0.704174
0.18352 0.0398802 -147.792 0.685691
0.185522 0.0395965 -145.394 0.667633
0.187523 0.0392948 -142.847 0.651119
0.189524 0.0389748 -140.161 0.636624
0.191526 0.0386366 -137.338 0.623201
0.193527 0.03828 -134.36 0.613248
0.195528 0.037905 -131.266 0.604098
0.19753 0.0375114 -128 0.59837
0.199531 0.0370992 -124.599 0.595084
0.201532 0.0366683 -121.036 0.596343
0.203533 0.0362186 -117.376 0.59644
0.205535 0.0357499 -113.562 0.599445
0.207536 0.0352621 -109.703 0.594987
0.209537 0.0347551 -105.593 0.589925
0.211539 0.0342287 -101.547 0.625315
0.21354 0.0336829 -97.5114 0.604257
